Date_and_Time,In_Total,Out_Total,Date,Hour,Weekend,Public_Holiday
1/19/2023 23:00,1614,1173,19,23,FALSE,FALSE
1/20/2023 0:00,941,873,20,0,FALSE,FALSE
1/20/2023 1:00,681,795,20,1,FALSE,FALSE
1/20/2023 2:00,509,346,20,2,FALSE,FALSE
1/20/2023 3:00,393,336,20,3,FALSE,FALSE
1/20/2023 4:00,331,322,20,4,FALSE,FALSE
1/20/2023 5:00,918,670,20,5,FALSE,FALSE
1/20/2023 6:00,2346,1811,20,6,FALSE,FALSE
1/20/2023 7:00,3367,3580,20,7,FALSE,FALSE
1/20/2023 8:00,2969,4032,20,8,FALSE,FALSE
1/20/2023 9:00,2465,3283,20,9,FALSE,FALSE
1/20/2023 10:00,2601,2978,20,10,FALSE,FALSE
1/20/2023 11:00,2427,3157,20,11,FALSE,FALSE
1/20/2023 12:00,1688,2432,20,12,FALSE,FALSE
1/20/2023 13:00,2288,3196,20,13,FALSE,FALSE
1/20/2023 14:00,2620,3130,20,14,FALSE,FALSE
1/20/2023 15:00,2741,3199,20,15,FALSE,FALSE
1/20/2023 16:00,5022,3721,20,16,FALSE,FALSE
1/20/2023 17:00,3554.5,4739,20,17,FALSE,FALSE
1/20/2023 18:00,2087,3936,20,18,FALSE,FALSE
1/20/2023 19:00,4009,3434,20,19,FALSE,FALSE
1/20/2023 20:00,2153,2811,20,20,FALSE,FALSE
1/20/2023 21:00,2164,2683,20,21,FALSE,FALSE
1/20/2023 22:00,2192,2331,20,22,FALSE,FALSE
1/20/2023 23:00,2009,1589,20,23,FALSE,FALSE
1/21/2023 0:00,1553,1324,21,0,TRUE,FALSE
1/21/2023 1:00,1348,943,21,1,TRUE,FALSE
1/21/2023 2:00,1007,662,21,2,TRUE,FALSE
1/21/2023 3:00,586,460,21,3,TRUE,FALSE
1/21/2023 4:00,439,424,21,4,TRUE,FALSE
1/21/2023 5:00,584,590,21,5,TRUE,FALSE
1/21/2023 6:00,1022,1026,21,6,TRUE,FALSE
1/21/2023 7:00,1267,1377,21,7,TRUE,FALSE
1/21/2023 8:00,1843,1814,21,8,TRUE,FALSE
1/21/2023 9:00,3626,1913,21,9,TRUE,FALSE
1/21/2023 10:00,1796,2255,21,10,TRUE,FALSE
1/21/2023 11:00,1654,2305,21,11,TRUE,FALSE
1/21/2023 12:00,1833,2520,21,12,TRUE,FALSE
1/21/2023 13:00,1972,2587,21,13,TRUE,FALSE
1/21/2023 14:00,2021,2576,21,14,TRUE,FALSE
1/21/2023 15:00,1907,2472,21,15,TRUE,FALSE
1/21/2023 16:00,2066,2770,21,16,TRUE,FALSE
1/21/2023 17:00,1971,2619,21,17,TRUE,FALSE
1/21/2023 18:00,2113,2517,21,18,TRUE,FALSE
1/21/2023 19:00,2257,2864,21,19,TRUE,FALSE
1/21/2023 20:00,2949,3206,21,20,TRUE,FALSE
1/21/2023 21:00,3679,3090,21,21,TRUE,FALSE
1/21/2023 22:00,2968,2652,21,22,TRUE,FALSE
1/21/2023 23:00,2988,2335,21,23,TRUE,FALSE
1/22/2023 0:00,2774,1989,22,0,TRUE,TRUE
1/22/2023 1:00,2153,1667,22,1,TRUE,TRUE
1/22/2023 2:00,1501,932,22,2,TRUE,TRUE
1/22/2023 3:00,1087,455,22,3,TRUE,TRUE
1/22/2023 4:00,534,334,22,4,TRUE,TRUE
1/22/2023 5:00,504,433,22,5,TRUE,TRUE
1/22/2023 6:00,0,0,22,6,TRUE,TRUE
1/22/2023 7:00,0,0,22,7,TRUE,TRUE
1/22/2023 8:00,0,0,22,8,TRUE,TRUE
1/22/2023 9:00,0,0,22,9,TRUE,TRUE
1/22/2023 10:00,2243,1787,22,10,TRUE,TRUE
1/22/2023 11:00,3396,1717,22,11,TRUE,TRUE
1/22/2023 12:00,5462,2024,22,12,TRUE,TRUE
1/22/2023 13:00,1966,2069,22,13,TRUE,TRUE
1/22/2023 14:00,1992,2075,22,14,TRUE,TRUE
1/22/2023 15:00,2142,2143,22,15,TRUE,TRUE
1/22/2023 16:00,2323,2324,22,16,TRUE,TRUE
1/22/2023 17:00,2566,2342,22,17,TRUE,TRUE
1/22/2023 18:00,2728,2343,22,18,TRUE,TRUE
1/22/2023 19:00,3390,2555,22,19,TRUE,TRUE
1/22/2023 20:00,3284,2692,22,20,TRUE,TRUE
1/22/2023 21:00,3218,2544,22,21,TRUE,TRUE
1/22/2023 22:00,2791,2158,22,22,TRUE,TRUE
1/22/2023 23:00,2233,1357,22,23,TRUE,TRUE
1/23/2023 0:00,3119,977,23,0,FALSE,FALSE
1/23/2023 1:00,1204,604,23,1,FALSE,FALSE
1/23/2023 2:00,1046,293,23,2,FALSE,FALSE
1/23/2023 3:00,545,274,23,3,FALSE,FALSE
1/23/2023 4:00,518,254,23,4,FALSE,FALSE
1/23/2023 5:00,1220,477,23,5,FALSE,FALSE
1/23/2023 6:00,3763,781,23,6,FALSE,FALSE
1/23/2023 7:00,1979,1623,23,7,FALSE,FALSE
1/23/2023 8:00,2045,1941,23,8,FALSE,FALSE
1/23/2023 9:00,1835,1774,23,9,FALSE,FALSE
1/23/2023 10:00,2990,1742,23,10,FALSE,FALSE
1/23/2023 11:00,3101,2167,23,11,FALSE,FALSE
1/23/2023 12:00,2934,2340,23,12,FALSE,FALSE
1/23/2023 13:00,3187,2348,23,13,FALSE,FALSE
1/23/2023 14:00,1959,2266,23,14,FALSE,FALSE
1/23/2023 15:00,2824,2284,23,15,FALSE,FALSE
1/23/2023 16:00,3260,2399,23,16,FALSE,FALSE
1/23/2023 17:00,4739,2657,23,17,FALSE,FALSE
1/23/2023 18:00,5391,2525,23,18,FALSE,FALSE
1/23/2023 19:00,3456,2259,23,19,FALSE,FALSE
1/23/2023 20:00,3422,1968,23,20,FALSE,FALSE
1/23/2023 21:00,3560,1976,23,21,FALSE,FALSE
1/23/2023 22:00,2832,1484,23,22,FALSE,FALSE
1/23/2023 23:00,2909,936,23,23,FALSE,FALSE
1/24/2023 0:00,2552,674,24,0,FALSE,FALSE
1/24/2023 1:00,1065,496,24,1,FALSE,FALSE
1/24/2023 2:00,1498,322,24,2,FALSE,FALSE
1/24/2023 3:00,1913,383,24,3,FALSE,FALSE
1/24/2023 4:00,909,354,24,4,FALSE,FALSE
1/24/2023 5:00,3810,799,24,5,FALSE,FALSE
1/24/2023 6:00,2923,1816,24,6,FALSE,FALSE
1/24/2023 7:00,3181,3472,24,7,FALSE,FALSE
1/24/2023 8:00,4355,4101,24,8,FALSE,FALSE
1/24/2023 9:00,4255,3232,24,9,FALSE,FALSE
1/24/2023 10:00,4461,2836,24,10,FALSE,FALSE
1/24/2023 11:00,3280,2881,24,11,FALSE,FALSE
1/24/2023 12:00,2381,2646,24,12,FALSE,FALSE
1/24/2023 13:00,2943,2962,24,13,FALSE,FALSE
1/24/2023 14:00,3015,2905,24,14,FALSE,FALSE
1/24/2023 15:00,3030,3048,24,15,FALSE,FALSE
1/24/2023 16:00,2788,3953,24,16,FALSE,FALSE
1/24/2023 17:00,3688,4448,24,17,FALSE,FALSE
1/24/2023 18:00,3733,3593,24,18,FALSE,FALSE
1/24/2023 19:00,3458,3113,24,19,FALSE,FALSE
1/24/2023 20:00,2685,2201,24,20,FALSE,FALSE
1/24/2023 21:00,2771,1959,24,21,FALSE,FALSE
1/24/2023 22:00,2605,1395,24,22,FALSE,FALSE
1/24/2023 23:00,1613,797,24,23,FALSE,FALSE
1/25/2023 0:00,1021,536,25,0,FALSE,FALSE
1/25/2023 1:00,1312,354,25,1,FALSE,FALSE
1/25/2023 2:00,4222,258,25,2,FALSE,FALSE
1/25/2023 3:00,2565,326,25,3,FALSE,FALSE
1/25/2023 4:00,3409,276,25,4,FALSE,FALSE
1/25/2023 5:00,2666,777,25,5,FALSE,FALSE
1/25/2023 6:00,4568,1837,25,6,FALSE,FALSE
1/25/2023 7:00,3653,3625,25,7,FALSE,FALSE
1/25/2023 8:00,3698,3659,25,8,FALSE,FALSE
1/25/2023 9:00,222,3121,25,9,FALSE,FALSE
1/25/2023 10:00,4207,2719,25,10,FALSE,FALSE
1/25/2023 11:00,3132,2777,25,11,FALSE,FALSE
1/25/2023 12:00,2134,3007,25,12,FALSE,FALSE
1/25/2023 13:00,1669,3383,25,13,FALSE,FALSE
1/25/2023 14:00,1275,3278,25,14,FALSE,FALSE
1/25/2023 15:00,3050,3212,25,15,FALSE,FALSE
1/25/2023 16:00,3052,3740,25,16,FALSE,FALSE
1/25/2023 17:00,3561,4306,25,17,FALSE,FALSE
1/25/2023 18:00,2965,3650,25,18,FALSE,FALSE
1/25/2023 19:00,3091,3251,25,19,FALSE,FALSE
1/25/2023 20:00,2611,2374,25,20,FALSE,FALSE
1/25/2023 21:00,2562,2266,25,21,FALSE,FALSE
1/25/2023 22:00,2334,1800,25,22,FALSE,FALSE
1/25/2023 23:00,1653,1082,25,23,FALSE,FALSE
1/26/2023 0:00,1146,675,26,0,FALSE,FALSE
1/26/2023 1:00,816,476,26,1,FALSE,FALSE
1/26/2023 2:00,847,369,26,2,FALSE,FALSE
1/26/2023 3:00,899,316,26,3,FALSE,FALSE
1/26/2023 4:00,535,268,26,4,FALSE,FALSE
1/26/2023 5:00,610,639,26,5,FALSE,FALSE
1/26/2023 6:00,1525,1843,26,6,FALSE,FALSE
1/26/2023 7:00,4578,3596,26,7,FALSE,FALSE
1/26/2023 8:00,3738,4064,26,8,FALSE,FALSE
1/26/2023 9:00,3040,3324,26,9,FALSE,FALSE
1/26/2023 10:00,2823,2829,26,10,FALSE,FALSE
1/26/2023 11:00,2437,3010,26,11,FALSE,FALSE
1/26/2023 12:00,2204,3071,26,12,FALSE,FALSE
1/26/2023 13:00,2539,3000,26,13,FALSE,FALSE
1/26/2023 14:00,2677,2971,26,14,FALSE,FALSE
1/26/2023 15:00,1634,2779,26,15,FALSE,FALSE
1/26/2023 16:00,333,3841,26,16,FALSE,FALSE
1/26/2023 17:00,389.3333333,4548,26,17,FALSE,FALSE
1/26/2023 18:00,445.6666667,3563,26,18,FALSE,FALSE
1/26/2023 19:00,502,3272,26,19,FALSE,FALSE
1/26/2023 20:00,1028,2493,26,20,FALSE,FALSE
1/26/2023 21:00,102,2264,26,21,FALSE,FALSE
1/26/2023 22:00,111.9,1789,26,22,FALSE,FALSE
1/26/2023 23:00,121.8,1136,26,23,FALSE,FALSE
1/27/2023 0:00,131.7,724,27,0,FALSE,FALSE
1/27/2023 1:00,141.6,524,27,1,FALSE,FALSE
1/27/2023 2:00,151.5,327,27,2,FALSE,FALSE
1/27/2023 3:00,161.4,250,27,3,FALSE,FALSE
1/27/2023 4:00,171.3,326,27,4,FALSE,FALSE
1/27/2023 5:00,181.2,667,27,5,FALSE,FALSE
1/27/2023 6:00,191.1,1844,27,6,FALSE,FALSE
1/27/2023 7:00,201,3394,27,7,FALSE,FALSE
1/27/2023 8:00,6737,4217,27,8,FALSE,FALSE
1/27/2023 9:00,5729,3239,27,9,FALSE,FALSE
1/27/2023 10:00,3550,2995,27,10,FALSE,FALSE
1/27/2023 11:00,3182,3208,27,11,FALSE,FALSE
1/27/2023 12:00,2069,2615,27,12,FALSE,FALSE
1/27/2023 13:00,2510,3080,27,13,FALSE,FALSE
1/27/2023 14:00,2940,3152,27,14,FALSE,FALSE
1/27/2023 15:00,3144,3233,27,15,FALSE,FALSE
1/27/2023 16:00,2995,3807,27,16,FALSE,FALSE
1/27/2023 17:00,3351,4427,27,17,FALSE,FALSE
1/27/2023 18:00,3513,3654,27,18,FALSE,FALSE
1/27/2023 19:00,3332,3263,27,19,FALSE,FALSE
1/27/2023 20:00,1129,2531,27,20,FALSE,FALSE
1/27/2023 21:00,789.5,2468,27,21,FALSE,FALSE
1/27/2023 22:00,450,2007,27,22,FALSE,FALSE
1/27/2023 23:00,5300,1449,27,23,FALSE,FALSE
1/28/2023 0:00,3714,985,28,0,TRUE,FALSE
1/28/2023 1:00,1355,619,28,1,TRUE,FALSE
1/28/2023 2:00,1375,511,28,2,TRUE,FALSE
1/28/2023 3:00,1428,426,28,3,TRUE,FALSE
1/28/2023 4:00,498,496,28,4,TRUE,FALSE
1/28/2023 5:00,488,630,28,5,TRUE,FALSE
1/28/2023 6:00,490,826,28,6,TRUE,FALSE
1/28/2023 7:00,113,1289,28,7,TRUE,FALSE
1/28/2023 8:00,2969,1619,28,8,TRUE,FALSE
1/28/2023 9:00,3650,1502,28,9,TRUE,FALSE
1/28/2023 10:00,4247,1670,28,10,TRUE,FALSE
1/28/2023 11:00,3230,2024,28,11,TRUE,FALSE
1/28/2023 12:00,188,2240,28,12,TRUE,FALSE
1/28/2023 13:00,186.5882353,2315,28,13,TRUE,FALSE
1/28/2023 14:00,185.1764706,2425,28,14,TRUE,FALSE
1/28/2023 15:00,183.7647059,2451,28,15,TRUE,FALSE
1/28/2023 16:00,182.3529412,2608,28,16,TRUE,FALSE
1/28/2023 17:00,180.9411765,2686,28,17,TRUE,FALSE
1/28/2023 18:00,179.5294118,2470,28,18,TRUE,FALSE
1/28/2023 19:00,178.1176471,2613,28,19,TRUE,FALSE
1/28/2023 20:00,176.7058824,2744,28,20,TRUE,FALSE
1/28/2023 21:00,175.2941176,2647,28,21,TRUE,FALSE
1/28/2023 22:00,173.8823529,2344,28,22,TRUE,FALSE
1/28/2023 23:00,172.4705882,2258,28,23,TRUE,FALSE
1/29/2023 0:00,171.0588235,2159,29,0,TRUE,FALSE
1/29/2023 1:00,169.6470588,1651,29,1,TRUE,FALSE
1/29/2023 2:00,168.2352941,983,29,2,TRUE,FALSE
1/29/2023 3:00,166.8235294,607,29,3,TRUE,FALSE
1/29/2023 4:00,165.4117647,576,29,4,TRUE,FALSE
1/29/2023 5:00,164,849,29,5,TRUE,FALSE
1/29/2023 6:00,0,0,29,6,TRUE,FALSE
1/29/2023 7:00,0,0,29,7,TRUE,FALSE
1/29/2023 8:00,0,0,29,8,TRUE,FALSE
1/29/2023 9:00,0,0,29,9,TRUE,FALSE
1/29/2023 10:00,507,1499,29,10,TRUE,FALSE
1/29/2023 11:00,1521,2009,29,11,TRUE,FALSE
1/29/2023 12:00,4757,2254,29,12,TRUE,FALSE
1/29/2023 13:00,3690,2242,29,13,TRUE,FALSE
1/29/2023 14:00,1538,2163,29,14,TRUE,FALSE
1/29/2023 15:00,928,2345,29,15,TRUE,FALSE
1/29/2023 16:00,855,2335,29,16,TRUE,FALSE
1/29/2023 17:00,215,2357,29,17,TRUE,FALSE
1/29/2023 18:00,86,2203,29,18,TRUE,FALSE
1/29/2023 19:00,91.375,2377,29,19,TRUE,FALSE
1/29/2023 20:00,96.75,2221,29,20,TRUE,FALSE
1/29/2023 21:00,102.125,2014,29,21,TRUE,FALSE
1/29/2023 22:00,107.5,1541,29,22,TRUE,FALSE
1/29/2023 23:00,112.875,1038,29,23,TRUE,FALSE
1/30/2023 0:00,118.25,688,30,0,FALSE,FALSE
1/30/2023 1:00,123.625,411,30,1,FALSE,FALSE
1/30/2023 2:00,129,290,30,2,FALSE,FALSE
1/30/2023 3:00,134.375,339,30,3,FALSE,FALSE
1/30/2023 4:00,139.75,349,30,4,FALSE,FALSE
1/30/2023 5:00,145.125,770,30,5,FALSE,FALSE
1/30/2023 6:00,150.5,1891,30,6,FALSE,FALSE
1/30/2023 7:00,155.875,3515,30,7,FALSE,FALSE
1/30/2023 8:00,161.25,3947,30,8,FALSE,FALSE
1/30/2023 9:00,166.625,3158,30,9,FALSE,FALSE
1/30/2023 10:00,172,2785,30,10,FALSE,FALSE
1/30/2023 11:00,1693,2969,30,11,FALSE,FALSE
1/30/2023 12:00,4845,2907,30,12,FALSE,FALSE
1/30/2023 13:00,3262,3078,30,13,FALSE,FALSE
1/30/2023 14:00,3019,2808,30,14,FALSE,FALSE
1/30/2023 15:00,3467,3162,30,15,FALSE,FALSE
1/30/2023 16:00,4964,3967,30,16,FALSE,FALSE
1/30/2023 17:00,5485,4600,30,17,FALSE,FALSE
1/30/2023 18:00,3139,3632,30,18,FALSE,FALSE
1/30/2023 19:00,1380,3076,30,19,FALSE,FALSE
1/30/2023 20:00,4026,2389,30,20,FALSE,FALSE
1/30/2023 21:00,1553,2150,30,21,FALSE,FALSE
1/30/2023 22:00,684,1591,30,22,FALSE,FALSE
1/30/2023 23:00,3448,1012,30,23,FALSE,FALSE
1/31/2023 0:00,4896,657,31,0,FALSE,FALSE
1/31/2023 1:00,4908,409,31,1,FALSE,FALSE
1/31/2023 2:00,4564,276,31,2,FALSE,FALSE
1/31/2023 3:00,4651,265,31,3,FALSE,FALSE
1/31/2023 4:00,4622,325,31,4,FALSE,FALSE
1/31/2023 5:00,5222,648,31,5,FALSE,FALSE
1/31/2023 6:00,4299,1793,31,6,FALSE,FALSE
1/31/2023 7:00,1628,3584,31,7,FALSE,FALSE
1/31/2023 8:00,6972,3998,31,8,FALSE,FALSE
1/31/2023 9:00,4085,3332,31,9,FALSE,FALSE
1/31/2023 10:00,2663,2946,31,10,FALSE,FALSE
1/31/2023 11:00,2577,3006,31,11,FALSE,FALSE
1/31/2023 12:00,635,2841,31,12,FALSE,FALSE
1/31/2023 13:00,1606,3051,31,13,FALSE,FALSE
1/31/2023 14:00,1546.529412,2993,31,14,FALSE,FALSE
1/31/2023 15:00,1487.058824,3256,31,15,FALSE,FALSE
1/31/2023 16:00,1427.588235,3761,31,16,FALSE,FALSE
1/31/2023 17:00,1368.117647,4570,31,17,FALSE,FALSE
1/31/2023 18:00,1308.647059,3773,31,18,FALSE,FALSE
1/31/2023 19:00,1249.176471,3254,31,19,FALSE,FALSE
1/31/2023 20:00,1189.705882,2549,31,20,FALSE,FALSE
1/31/2023 21:00,1130.235294,2397,31,21,FALSE,FALSE
1/31/2023 22:00,1070.764706,1685,31,22,FALSE,FALSE
1/31/2023 23:00,1011.294118,1084,31,23,FALSE,FALSE
2/1/2023 0:00,951.8235294,790,1,0,FALSE,FALSE
2/1/2023 1:00,892.3529412,511,1,1,FALSE,FALSE
2/1/2023 2:00,832.8823529,310,1,2,FALSE,FALSE
2/1/2023 3:00,773.4117647,250,1,3,FALSE,FALSE
2/1/2023 4:00,713.9411765,284,1,4,FALSE,FALSE
2/1/2023 5:00,654.4705882,649,1,5,FALSE,FALSE
2/1/2023 6:00,595,1713,1,6,FALSE,FALSE
2/1/2023 7:00,978,3381,1,7,FALSE,FALSE
2/1/2023 8:00,2280,4127,1,8,FALSE,FALSE
2/1/2023 9:00,3582,2941,1,9,FALSE,FALSE
2/1/2023 10:00,2726,2485,1,10,FALSE,FALSE
2/1/2023 11:00,1852.666667,2937,1,11,FALSE,FALSE
2/1/2023 12:00,979.3333333,2942,1,12,FALSE,FALSE
2/1/2023 13:00,106,3175,1,13,FALSE,FALSE
2/1/2023 14:00,1784,3073,1,14,FALSE,FALSE
2/1/2023 15:00,1216,3095,1,15,FALSE,FALSE
2/1/2023 16:00,144,3901,1,16,FALSE,FALSE
2/1/2023 17:00,135.0666667,4445,1,17,FALSE,FALSE
2/1/2023 18:00,126.1333333,3774,1,18,FALSE,FALSE
2/1/2023 19:00,117.2,3251,1,19,FALSE,FALSE
2/1/2023 20:00,108.2666667,2474,1,20,FALSE,FALSE
2/1/2023 21:00,99.33333333,2219,1,21,FALSE,FALSE
2/1/2023 22:00,90.4,1643,1,22,FALSE,FALSE
2/1/2023 23:00,81.46666667,1476,1,23,FALSE,FALSE
2/2/2023 0:00,72.53333333,679,2,0,FALSE,FALSE
2/2/2023 1:00,63.6,496,2,1,FALSE,FALSE
2/2/2023 2:00,54.66666667,357,2,2,FALSE,FALSE
2/2/2023 3:00,45.73333333,324,2,3,FALSE,FALSE
2/2/2023 4:00,36.8,272,2,4,FALSE,FALSE
2/2/2023 5:00,27.86666667,636,2,5,FALSE,FALSE
2/2/2023 6:00,18.93333333,1855,2,6,FALSE,FALSE
2/2/2023 7:00,10,3478,2,7,FALSE,FALSE
2/2/2023 8:00,1076,4149,2,8,FALSE,FALSE
2/2/2023 9:00,945.3333333,3233,2,9,FALSE,FALSE
2/2/2023 10:00,814.6666667,3026,2,10,FALSE,FALSE
2/2/2023 11:00,684,2918,2,11,FALSE,FALSE
2/2/2023 12:00,553.3333333,2895,2,12,FALSE,FALSE
2/2/2023 13:00,422.6666667,3131,2,13,FALSE,FALSE
2/2/2023 14:00,292,3062,2,14,FALSE,FALSE
2/2/2023 15:00,584,3215,2,15,FALSE,FALSE
2/2/2023 16:00,475,3909,2,16,FALSE,FALSE
2/2/2023 17:00,472,4721,2,17,FALSE,FALSE
2/2/2023 18:00,469,3576,2,18,FALSE,FALSE
2/2/2023 19:00,60,2963,2,19,FALSE,FALSE
2/2/2023 20:00,54.14285714,2033,2,20,FALSE,FALSE
2/2/2023 21:00,48.28571429,1842,2,21,FALSE,FALSE
2/2/2023 22:00,42.42857143,1380,2,22,FALSE,FALSE
2/2/2023 23:00,36.57142857,839,2,23,FALSE,FALSE
2/3/2023 0:00,30.71428571,643,3,0,FALSE,FALSE
2/3/2023 1:00,24.85714286,345,3,1,FALSE,FALSE
2/3/2023 2:00,19,264,3,2,FALSE,FALSE
2/3/2023 3:00,605,199,3,3,FALSE,FALSE
2/3/2023 4:00,1191,361,3,4,FALSE,FALSE
2/3/2023 5:00,816,730,3,5,FALSE,FALSE
2/3/2023 6:00,441,1652,3,6,FALSE,FALSE
2/3/2023 7:00,66,3505,3,7,FALSE,FALSE
2/3/2023 8:00,128.5,3962,3,8,FALSE,FALSE
2/3/2023 9:00,191,3258,3,9,FALSE,FALSE
2/3/2023 10:00,253.5,3113,3,10,FALSE,FALSE
2/3/2023 11:00,316,2890,3,11,FALSE,FALSE
2/3/2023 12:00,3235,2112,3,12,FALSE,FALSE
2/3/2023 13:00,5814,3179,3,13,FALSE,FALSE
2/3/2023 14:00,4253,3179,3,14,FALSE,FALSE
2/3/2023 15:00,5228,3186,3,15,FALSE,FALSE
2/3/2023 16:00,5649,3689,3,16,FALSE,FALSE
2/3/2023 17:00,4770,4543,3,17,FALSE,FALSE
2/3/2023 18:00,4343,3824,3,18,FALSE,FALSE
2/3/2023 19:00,3457,3396,3,19,FALSE,FALSE
2/3/2023 20:00,3118,2860,3,20,FALSE,FALSE
2/3/2023 21:00,2717,2602,3,21,FALSE,FALSE
2/3/2023 22:00,3588,2050,3,22,FALSE,FALSE
2/3/2023 23:00,3031,1536,3,23,FALSE,FALSE
2/4/2023 0:00,2392,1161,4,0,TRUE,FALSE
2/4/2023 1:00,2318,941,4,1,TRUE,FALSE
2/4/2023 2:00,1919,766,4,2,TRUE,FALSE
2/4/2023 3:00,1776,537,4,3,TRUE,FALSE
2/4/2023 4:00,1569,396,4,4,TRUE,FALSE
2/4/2023 5:00,1595,552,4,5,TRUE,FALSE
2/4/2023 6:00,3146,929,4,6,TRUE,FALSE
2/4/2023 7:00,2877,1352,4,7,TRUE,FALSE
2/4/2023 8:00,2221,1727,4,8,TRUE,FALSE
2/4/2023 9:00,2929,2077,4,9,TRUE,FALSE
2/4/2023 10:00,4721,2000,4,10,TRUE,FALSE
2/4/2023 11:00,5585,2369,4,11,TRUE,FALSE
2/4/2023 12:00,5831,2397,4,12,TRUE,FALSE
2/4/2023 13:00,6096,2382,4,13,TRUE,FALSE
2/4/2023 14:00,6213,2556,4,14,TRUE,FALSE
2/4/2023 15:00,6458,2448,4,15,TRUE,FALSE
2/4/2023 16:00,6564,2693,4,16,TRUE,FALSE
2/4/2023 17:00,6532,2667,4,17,TRUE,FALSE
2/4/2023 18:00,5995,2553,4,18,TRUE,FALSE
2/4/2023 19:00,6097,2630,4,19,TRUE,FALSE
2/4/2023 20:00,6443,2969,4,20,TRUE,FALSE
2/4/2023 21:00,6444,2883,4,21,TRUE,FALSE
2/4/2023 22:00,5909,2777,4,22,TRUE,FALSE
2/4/2023 23:00,6377,2266,4,23,TRUE,FALSE
2/5/2023 0:00,6730,2029,5,0,TRUE,FALSE
2/5/2023 1:00,6015,2016,5,1,TRUE,FALSE
2/5/2023 2:00,5685,1543,5,2,TRUE,FALSE
2/5/2023 3:00,5088,894,5,3,TRUE,FALSE
2/5/2023 4:00,4407,541,5,4,TRUE,FALSE
2/5/2023 5:00,3697,734,5,5,TRUE,FALSE
2/5/2023 6:00,0,0,5,6,TRUE,FALSE
2/5/2023 7:00,0,0,5,7,TRUE,FALSE
2/5/2023 8:00,0,0,5,8,TRUE,FALSE
2/5/2023 9:00,0,0,5,9,TRUE,FALSE
2/5/2023 10:00,2976,1677,5,10,TRUE,FALSE
2/5/2023 11:00,2060,2124,5,11,TRUE,FALSE
2/5/2023 12:00,2787,2115,5,12,TRUE,FALSE
2/5/2023 13:00,241,2189,5,13,TRUE,FALSE
2/5/2023 14:00,582,2090,5,14,TRUE,FALSE
2/5/2023 15:00,2574,2209,5,15,TRUE,FALSE
2/5/2023 16:00,2892,2373,5,16,TRUE,FALSE
2/5/2023 17:00,3312,2232,5,17,TRUE,FALSE
2/5/2023 18:00,4375,2296,5,18,TRUE,FALSE
2/5/2023 19:00,4938,2362,5,19,TRUE,FALSE
2/5/2023 20:00,5192,1914,5,20,TRUE,FALSE
2/5/2023 21:00,6797,1989,5,21,TRUE,FALSE
2/5/2023 22:00,4122,1563,5,22,TRUE,FALSE
2/5/2023 23:00,1826,975,5,23,TRUE,FALSE
2/6/2023 0:00,1364,676,6,0,FALSE,FALSE
2/6/2023 1:00,1117,442,6,1,FALSE,FALSE
2/6/2023 2:00,1159,266,6,2,FALSE,FALSE
2/6/2023 3:00,1663,360,6,3,FALSE,FALSE
2/6/2023 4:00,1943,333,6,4,FALSE,FALSE
2/6/2023 5:00,5985,727,6,5,FALSE,FALSE
2/6/2023 6:00,6543,1944,6,6,FALSE,FALSE
2/6/2023 7:00,4772,3581,6,7,FALSE,FALSE
2/6/2023 8:00,4510,4240,6,8,FALSE,FALSE
2/6/2023 9:00,3509,3311,6,9,FALSE,FALSE
2/6/2023 10:00,2875,2874,6,10,FALSE,FALSE
2/6/2023 11:00,2842,2904,6,11,FALSE,FALSE
2/6/2023 12:00,2750,2915,6,12,FALSE,FALSE
2/6/2023 13:00,3094,3002,6,13,FALSE,FALSE
2/6/2023 14:00,3033,2884,6,14,FALSE,FALSE
2/6/2023 15:00,2767,3194,6,15,FALSE,FALSE
2/6/2023 16:00,2990,3972,6,16,FALSE,FALSE
2/6/2023 17:00,3435,4365,6,17,FALSE,FALSE
2/6/2023 18:00,3308,3542,6,18,FALSE,FALSE
2/6/2023 19:00,3091,2916,6,19,FALSE,FALSE
2/6/2023 20:00,2741,2073,6,20,FALSE,FALSE
2/6/2023 21:00,2680,2037,6,21,FALSE,FALSE
2/6/2023 22:00,2354,1529,6,22,FALSE,FALSE
2/6/2023 23:00,1955,1098,6,23,FALSE,FALSE
2/7/2023 0:00,1608,748,7,0,FALSE,FALSE
2/7/2023 1:00,1374,440,7,1,FALSE,FALSE
2/7/2023 2:00,1189,265,7,2,FALSE,FALSE
2/7/2023 3:00,1075,268,7,3,FALSE,FALSE
2/7/2023 4:00,1172,241,7,4,FALSE,FALSE
2/7/2023 5:00,1772,666,7,5,FALSE,FALSE
2/7/2023 6:00,3223,1711,7,6,FALSE,FALSE
2/7/2023 7:00,4504,3773,7,7,FALSE,FALSE
2/7/2023 8:00,4379,4184,7,8,FALSE,FALSE
2/7/2023 9:00,3351,3269,7,9,FALSE,FALSE
2/7/2023 10:00,2964,2972,7,10,FALSE,FALSE
2/7/2023 11:00,2476,3020,7,11,FALSE,FALSE
2/7/2023 12:00,2580,2884,7,12,FALSE,FALSE
2/7/2023 13:00,3093,3058,7,13,FALSE,FALSE
2/7/2023 14:00,3000,2902,7,14,FALSE,FALSE
2/7/2023 15:00,3473,2970,7,15,FALSE,FALSE
2/7/2023 16:00,3715,3878,7,16,FALSE,FALSE
